id,white,y,u,v,y_mean,u_mean,v_mean,y_std,u_std,v_std,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47
0,1,254,128,129,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
1,1,253,129,130,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
2,1,253,128,130,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
3,1,252,128,131,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
4,1,253,128,129,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
5,1,253,128,130,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
6,1,250,127,130,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
7,1,251,127,130,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
8,1,250,126,132,252.111111111,127.666666667,130.111111111,1.36986977844,0.816496580928,0.874889763779,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
9,0,254,128,129,237.75,74.125,143.125,2.8173569174,11.7732482773,2.57087047515,0.000303819444444,0.0174099392361,0.115202907986,0.121236979167,0.121304253472,0.116797960069,0.104122178819,0.133677300347,0.120689019097,0.0614398871528,0.0254633246528,0.00847330729167,0.00572265625,0.0330186631944,0.0115190972222,0.00361870659722,0.000124782986111,0.000245225694444,0.000760633680556,0.00104166666667,0.00117730034722,0.00257595486111,0.013447265625,0.0554644097222,0.162574869792,0.167158203125,0.215950520833,0.320091145833,0.0170746527778,0.0422873263889,1.73611111111e-05,8.68055555556e-06,0.0257986111111,0.0175640190972,0.00595160590278,0.00871961805556,0.235448133681,0.572689887153,0.0260850694444,0.0583832465278,0.0440646701389,0.00338324652778,0.000699869791667,0.000248480902778,0.000203993055556,0.000377604166667,0.000303819444444,7.8125e-05
